174.08641052246094, 52.72380828857422, -231.98373413085938, -59.830223083496094, 216.09976196289062, 44.57239532470703, -184.0925750732422, -41.110870361328125, 175.10533142089844, 78.50068664550781, -173.6636505126953, -136.31442260742188, 153.06793212890625, 166.82351684570312, -97.7953109741211, -129.93202209472656, 10.906719207763672, 15.819860458374023, 67.76856994628906, 130.43377685546875, -97.02912139892578, -235.2103271484375, 80.97947692871094, 268.37384033203125, -35.407371520996094, -248.26556396484375, -42.67584228515625, 189.76947021484375, 134.87924194335938, -107.12770080566406, -191.8955841064453, 36.45409393310547, 178.47250366210938, -3.5087203979492188, -91.69758605957031, 2.559093475341797, -43.00162887573242, -21.347110748291016, 174.78860473632812, 47.63576126098633, -256.1823425292969, -66.91407012939453, 272.46685791015625, 87.30145263671875, -226.0084991455078, -129.97085571289062, 121.36767578125, 181.43408203125, 8.712347984313965, -198.86801147460938, -99.84844207763672, 154.03146362304688
102.05374908447266, -54.82627487182617, -16.66978645324707, -54.599464416503906, -104.830078125, 126.78705596923828, 194.99229431152344, -155.33261108398438, -224.46820068359375, 158.99227905273438, 221.29861450195312, -125.06425476074219, -213.7609100341797, 24.50368309020996, 181.84127807617188, 111.93949127197266, -109.04549407958984, -201.9069061279297, 33.360313415527344, 195.36427307128906, 2.8322486877441406, -101.19441223144531, -0.3131732940673828, -39.47802734375, -21.854150772094727, 172.1138458251953, 46.6986083984375, -251.7386932373047, -60.956241607666016, 261.5059509277344, 73.42080688476562, -199.52320861816406, -102.75906372070312, 74.71094512939453, 136.53904724121094, 69.34961700439453, -148.4606475830078, -169.36016845703125, 136.3754425048828, 192.9029541015625, -98.7711410522461, -139.9175262451172, 26.537105560302734, 20.236223220825195, 53.811832427978516, 126.55638122558594, -96.44969177246094, -231.34078979492188, 100.82907104492188, 256.85491943359375, -105.62616729736328, -230.5621795654297
126.74519348144531, 203.5864715576172, -133.40028381347656, -199.201171875, 87.0458984375, 203.2470245361328, 7.250571250915527, -193.10897827148438, -100.83522033691406, 170.63143920898438, 151.8997344970703, -159.20010375976562, -161.02377319335938, 171.52255249023438, 155.22833251953125, -195.19210815429688, -152.94329833984375, 210.92330932617188, 153.18643188476562, -213.16360473632812, -150.39385986328125, 200.12374877929688, 140.24502563476562, -149.27438354492188, -100.6854248046875, 45.55169677734375, 1.8439304828643799, 66.34973907470703, 136.07896423339844, -121.98274230957031, -238.8268585205078, 121.05859375, 259.91455078125, -115.4854965209961, -227.09390258789062, 134.17837524414062, 195.6901397705078, -160.11700439453125, -188.79254150390625, 168.35879516601562, 193.34619140625, -158.1326904296875, -192.80789184570312, 145.85372924804688, 186.76220703125, -142.38272094726562, -183.52023315429688, 145.14859008789062, 186.25650024414062, -147.17410278320312, -190.86260986328125, 146.29798889160156
192.906494140625, -144.98233032226562, -192.2089385986328, 145.3285675048828, 191.13308715820312, -146.8075714111328, -191.08831787109375, 147.8461456298828, 191.54733276367188, -147.90554809570312, -191.46986389160156, 147.71212768554688, 190.8048858642578, -147.9800262451172, -190.3177947998047, 148.5499725341797, 190.37144470214844, -148.9481658935547, -190.64596557617188, 149.09088134765625, 190.8294677734375, -149.13296508789062, -190.890380859375, 149.18157958984375, 190.8514404296875, -149.34072875976562, -190.7742462158203, 149.6844482421875, 190.77410888671875, -150.18429565429688, -190.85000610351562, 150.75897216796875, 190.95384216308594, -151.22506713867188, -191.09890747070312, 151.36276245117188, 191.20779418945312, -151.22386169433594, -191.1600341796875, 151.1324005126953, 191.04721069335938, -151.28775024414062, -191.09808349609375, 151.51412963867188, 191.3117218017578, -151.50009155273438, -191.34986877441406, 151.28927612304688, 190.95501708984375, -151.28036499023438, -190.3855743408203, 151.61520385742188
187.35142517089844, -150.1044921875, -167.16297912597656, 144.3002166748047, 105.1175537109375, -143.92039489746094, -0.847564697265625, 166.9579315185547, -101.80696105957031, -208.11895751953125, 157.19134521484375, 234.91131591796875, -165.51019287109375, -227.706298828125, 159.26962280273438, 201.27932739257812, -160.24264526367188, -181.78134155273438, 165.43690490722656, 178.6476593017578, -164.79644775390625, -183.40396118164062, 157.83770751953125, 186.1595458984375, -151.69558715820312, -185.65817260742188, 150.755859375, 185.51919555664062, -153.17666625976562, -187.2781524658203, 155.31422424316406, 189.32989501953125, -155.87188720703125, -189.9498291015625, 155.81805419921875, 189.167724609375, -156.2637481689453, -188.10357666015625, 157.24404907226562, 187.59765625, -158.042236328125, -187.64561462402344, 158.18759155273438, 187.76620483398438, -157.96897888183594, -187.71487426757812, 157.86102294921875, 187.63595581054688, -157.82843017578125, -187.58078002929688, 157.6383514404297, 187.34567260742188
-157.43020629882812, -186.86431884765625, 157.5157928466797, 186.40435791015625, -157.88682556152344, -186.24908447265625, 158.21795654296875, 186.27822875976562, -158.35899353027344, -186.08795166015625, 158.5694580078125, 185.56576538085938, -159.08248901367188, -184.96514892578125, 159.7967529296875, 184.5341796875, -160.47683715820312, -184.49832153320312, 160.7960205078125, 184.93438720703125, -160.45025634765625, -185.39498901367188, 159.69415283203125, 185.39715576171875, -159.2158203125, -185.17645263671875, 159.21566772460938, 185.1522216796875, -159.31256103515625, -185.09144592285156, 159.40203857421875, 184.5715789794922, -159.81036376953125, -183.81103515625, 160.55819702148438, 183.36575317382812, -161.16209411621094, -183.27789306640625, 161.34161376953125, 183.13754272460938, -161.41323852539062, -182.8118133544922, 161.732177734375, 182.455322265625, -162.26705932617188, -182.083740234375, 162.874755859375, 181.71676635742188, -163.4307861328125, -181.42977905273438, 163.805419921875, 181.03155517578125
-156.37612915039062, -170.3450469970703, 119.803466796875, 114.26573944091797, -55.91297912597656, 13.814949989318848, 24.3221378326416, -165.56137084960938, -73.75032806396484, 245.9621124267578, 161.1216583251953, -225.74600219726562, -205.55198669433594, 168.73757934570312, 189.47555541992188, -144.46337890625, -159.33688354492188, 159.61534118652344, 154.4168243408203, -179.07931518554688, -169.92027282714844, 180.45462036132812, 181.2218017578125, -171.36700439453125, -178.66952514648438, 167.35504150390625, 171.38157653808594, -171.20556640625, -169.28521728515625, 175.45953369140625, 172.18313598632812, -175.16787719726562, -174.45089721679688, 172.44760131835938, 173.33944702148438, -171.47274780273438, -170.53343200683594, 173.40972900390625, 168.64035034179688, -176.34585571289062, -168.37396240234375, 178.13369750976562, 168.60446166992188, -178.4894256591797, -168.24583435058594, 178.47129821777344, 167.53997802734375, -178.64315795898438, -167.26353454589844, 178.65142822265625, 167.3246307373047, -178.42373657226562
-167.03318786621094, 178.5934600830078, 166.44229125976562, -179.36643981933594, -166.135498046875, 180.13589477539062, 165.93836975097656, -180.6534423828125, -165.30528259277344, 181.36074829101562, 164.50045776367188, -182.333251953125, -164.15707397460938, 183.00643920898438, 164.2852020263672, -183.0161895751953, -164.429443359375, 182.60223388671875, 164.2642822265625, -182.26016235351562, -163.7573699951172, 182.38174438476562, 163.07489013671875, -183.1126708984375, -162.4609375, 184.29061889648438, 162.0983123779297, -185.5338134765625, -161.91912841796875, 186.5210418701172, 161.62387084960938, -187.19366455078125, -160.9812774658203, 187.7057342529297, 160.02520751953125, -188.21536254882812, -159.07302856445312, 188.68304443359375, 158.51998901367188, -188.902587890625, -158.45278930664062, 188.7848358154297, 158.66110229492188, -188.48208618164062, -158.88632202148438, 188.2086639404297, 158.75057983398438, -188.21986389160156, -157.93402099609375, 188.81863403320312, 156.6305694580078, -189.99514770507812
-153.64646911621094, 185.03756713867188, 136.67532348632812, -155.21588134765625, -76.4720230102539, 95.46544647216797, -43.19096374511719, -42.907691955566406, 183.58799743652344, 41.935150146484375, -272.4544982910156, -86.8780288696289, 276.33160400390625, 130.6741485595703, -229.13226318359375, -142.4954833984375, 187.96630859375, 133.81399536132812, -178.7365264892578, -130.69894409179688, 188.80032348632812, 140.74313354492188, -197.13583374023438, -152.89053344726562, 197.56234741210938, 156.95318603515625, -195.9365234375, -153.7020721435547, 197.15003967285156, 149.31361389160156, -200.27447509765625, -147.31019592285156, 202.35507202148438, 147.09347534179688, -202.41928100585938, -146.87094116210938, 201.71771240234375, 146.08053588867188, -201.5904083251953, -145.34994506835938, 202.01025390625, 145.0138397216797, -202.33819580078125, -144.676513671875, 202.51272583007812, 144.23831176757812, -202.71636962890625, -144.13075256347656, 202.66046142578125, 144.27178955078125, -202.1735076904297, -143.98583984375
201.97665405273438, 143.2327880859375, -202.8492431640625, -142.8513946533203, 204.27867126464844, 143.15411376953125, -205.08029174804688, -143.30728149414062, 205.10659790039062, 142.70562744140625, -205.0917205810547, -141.77581787109375, 205.39584350585938, 141.0941162109375, -205.86997985839844, -140.79898071289062, 206.26345825195312, 140.72340393066406, -206.45028686523438, -140.56149291992188, 206.57354736328125, 140.15740966796875, -206.82901000976562, -139.59596252441406, 207.19818115234375, 138.9325408935547, -207.6075897216797, -138.12933349609375, 208.1320037841797, 137.2926025390625, -208.842041015625, -136.7269287109375, 209.5494384765625, 136.55206298828125, -209.9404296875, -136.40380859375, 210.06390380859375, 135.96481323242188, -210.31517028808594, -135.5662384033203, 210.7373046875, 135.6060791015625, -210.91378784179688, -135.78688049316406, 210.72268676757812, 135.5732421875, -210.5732879638672, -134.87368774414062, 210.87310791015625, 133.9793701171875, -211.65103149414062, -133.33554077148438
